Well_ID,Date,Temperature (°C),Soil Type,Rainfall (mm),Humidity (%),Evaporation Rate (mm/day),Water Table Depth (m),Land Use Type,Groundwater Extraction Rate (L/day),Area Name,Salinity (mg/L)
42445,2023-06-12,37.1,Silty,180.0,76.9,5.66,22.2,Residential,29479.0,Nellore,511.32
98653,2023-06-12,44.7,Sandy,129.2,34.5,10.29,5.26,Forest,1902.0,Nellore,1284.96
80868,2023-06-12,41.6,Silty,284.2,95.1,3.48,21.73,Agriculture,28841.0,Srikakulam,599.61
16136,2023-06-13,26.5,Clay,48.7,69.0,4.68,13.0,Forest,11586.0,Chittoor,1146.12
72073,2023-06-13,36.4,Loamy,156.4,87.5,14.47,15.67,Forest,47574.0,Kurnool,1048.1
87002,2023-06-14,26.9,Peaty,67.7,95.2,9.76,14.1,Industrial,18696.0,Guntur,713.94
44513,2023-06-14,44.2,Silty,112.6,31.1,9.45,12.92,Residential,38782.0,Nellore,1231.31
24644,2023-06-14,44.4,Loamy,72.9,22.7,14.84,20.13,Residential,7318.0,Kadapa,565.62
74436,2023-06-15,29.7,Silty,229.5,24.0,3.64,9.65,Agriculture,14462.0,Kadapa,333.49
80574,2023-06-15,28.5,Clay,174.7,46.4,12.3,27.98,Agriculture,48335.0,Srikakulam,799.77
88694,2023-06-15,43.6,Silty,48.0,54.5,9.12,21.05,Industrial,22181.0,Visakhapatnam,1298.41
54468,2023-06-15,28.7,Silty,48.6,74.5,14.85,10.1,Forest,29291.0,Srikakulam,790.7
63456,2023-06-16,44.5,Silty,0.3,21.4,4.58,15.83,Forest,29032.0,East Godavari,764.27
22143,2023-06-16,31.9,Clay,177.0,65.3,4.58,28.39,Forest,31177.0,Anantapur,328.27
19956,2023-06-16,38.3,Loamy,214.9,53.8,14.37,11.16,Industrial,23651.0,Krishna,1371.21
93260,2023-06-17,40.1,Sandy,257.8,60.8,11.57,11.27,Agriculture,1398.0,West Godavari,716.39
90820,2023-06-17,42.9,Peaty,45.1,69.9,9.02,8.56,Agriculture,40752.0,Kurnool,534.45
32420,2023-06-17,35.4,Peaty,134.5,77.9,3.18,11.05,Industrial,39444.0,Srikakulam,1454.87
11572,2023-06-18,42.8,Clay,294.4,51.6,13.66,15.97,Forest,17961.0,Srikakulam,830.29
71906,2023-06-18,20.4,Sandy,76.3,51.6,4.93,27.41,Agriculture,8950.0,East Godavari,835.6
67919,2023-06-18,28.6,Peaty,173.9,59.6,4.12,21.18,Industrial,29686.0,Visakhapatnam,1042.95
29878,2023-06-18,36.7,Clay,3.5,48.7,5.11,3.45,Agriculture,35501.0,East Godavari,1243.28
41203,2023-06-19,44.0,Peaty,261.4,51.7,11.79,21.5,Forest,24256.0,Chittoor,269.38
60884,2023-06-19,23.7,Loamy,146.9,55.8,5.89,25.39,Residential,49761.0,Chittoor,346.2
61797,2023-06-19,23.6,Loamy,272.3,82.7,3.56,19.18,Industrial,40281.0,West Godavari,1083.88
78522,2023-06-20,31.0,Clay,267.8,92.2,11.02,8.47,Agriculture,5206.0,East Godavari,1227.92
22266,2023-06-20,26.6,Sandy,72.1,53.0,2.41,25.55,Agriculture,33562.0,Nellore,896.75
30081,2023-06-21,34.5,Sandy,168.2,63.1,2.62,9.01,Forest,41546.0,Kadapa,1314.61
54986,2023-06-21,27.2,Loamy,297.6,98.1,5.47,2.86,Residential,47478.0,West Godavari,958.99
40055,2023-06-21,23.5,Silty,96.1,95.4,10.81,18.97,Industrial,36034.0,Kadapa,382.8
84317,2023-06-22,43.5,Loamy,210.3,20.2,12.09,17.39,Industrial,34356.0,Srikakulam,1223.24
24463,2023-06-22,21.5,Silty,218.9,72.4,14.37,8.24,Industrial,6968.0,Visakhapatnam,162.5
57097,2023-06-24,35.2,Peaty,38.1,29.7,11.09,15.45,Agriculture,42801.0,Guntur,437.72
58677,2023-06-24,41.0,Peaty,109.4,97.0,9.36,25.46,Agriculture,35545.0,Krishna,1087.55
39370,2023-06-24,34.6,Clay,145.4,39.8,3.9,6.5,Industrial,49053.0,Guntur,673.35
28023,2023-06-24,38.0,Silty,284.1,37.4,6.35,22.69,Forest,4890.0,Srikakulam,1037.24
51020,2023-06-24,33.6,Clay,47.6,26.7,4.54,7.09,Agriculture,9426.0,East Godavari,250.16
91707,2023-06-24,36.8,Loamy,53.1,30.4,8.15,29.86,Industrial,39180.0,Krishna,946.46
63011,2023-06-24,22.3,Loamy,115.0,95.4,4.7,29.79,Agriculture,45530.0,Visakhapatnam,1331.57
91975,2023-06-25,27.0,Loamy,62.0,32.5,12.63,21.95,Industrial,3714.0,Srikakulam,700.37
87753,2023-06-25,38.1,Peaty,8.3,80.7,2.83,25.2,Industrial,32373.0,Chittoor,433.23
82997,2023-06-25,39.3,Silty,93.6,91.1,6.37,23.83,Agriculture,14827.0,East Godavari,144.64
55151,2023-06-26,20.6,Loamy,184.4,55.5,6.8,12.24,Forest,40832.0,Chittoor,1136.93
50172,2023-06-26,37.8,Clay,82.5,76.1,10.33,12.16,Forest,29198.0,East Godavari,187.51
46560,2023-06-27,33.7,Peaty,2.3,22.4,5.23,14.33,Residential,14052.0,Visakhapatnam,1432.96
44231,2023-06-27,42.5,Clay,77.2,97.8,5.73,4.85,Forest,2203.0,Chittoor,1491.46
85210,2023-06-28,20.8,Peaty,105.4,35.2,10.55,7.21,Industrial,30715.0,Krishna,115.8
40256,2023-06-28,27.8,Clay,296.3,52.7,6.46,10.82,Residential,33835.0,Visakhapatnam,895.29
62896,2023-06-29,31.9,Loamy,245.4,35.1,14.24,2.39,Residential,20755.0,Kurnool,502.48
74982,2023-06-30,20.4,Peaty,138.4,96.9,13.35,5.86,Residential,34336.0,Kadapa,1047.45
30689,2023-07-01,33.7,Silty,155.6,46.0,4.48,17.4,Agriculture,5842.0,Chittoor,623.03
87877,2023-07-02,24.4,Peaty,267.2,92.6,11.9,18.99,Industrial,49378.0,West Godavari,1490.21
16313,2023-07-02,44.7,Loamy,231.6,59.0,10.68,23.85,Industrial,35797.0,Kadapa,1059.19
76000,2023-07-02,38.1,Sandy,175.1,27.0,13.08,23.7,Forest,45968.0,East Godavari,578.48
12436,2023-07-02,23.4,Silty,7.2,71.9,8.65,27.47,Agriculture,17407.0,East Godavari,592.31
84535,2023-07-04,23.1,Sandy,44.1,78.4,4.41,25.69,Agriculture,16893.0,East Godavari,119.58
44570,2023-07-04,20.1,Sandy,290.2,35.9,14.56,12.53,Agriculture,21208.0,Chittoor,512.43
64619,2023-07-06,23.8,Silty,184.4,38.5,6.86,10.2,Industrial,46584.0,Chittoor,489.47
56979,2023-07-06,31.7,Sandy,88.1,70.5,9.88,8.91,Agriculture,8730.0,Visakhapatnam,927.72
36334,2023-07-07,39.9,Sandy,115.3,28.7,11.46,23.35,Industrial,40030.0,East Godavari,1268.73
14063,2023-07-07,32.5,Clay,152.2,83.3,3.77,7.86,Residential,17048.0,Srikakulam,1113.73
97777,2023-07-07,35.2,Clay,15.5,80.0,13.47,26.61,Industrial,26179.0,East Godavari,515.71
56644,2023-07-08,30.8,Sandy,35.4,44.2,9.17,26.48,Forest,22843.0,Kurnool,628.41
44242,2023-07-08,38.1,Clay,89.5,97.8,13.59,17.97,Forest,10231.0,Kadapa,912.47
28012,2023-07-08,20.5,Loamy,203.1,43.0,10.59,24.95,Residential,34110.0,Anantapur,243.71
87047,2023-07-08,26.5,Clay,243.8,32.8,2.05,14.03,Agriculture,3811.0,Srikakulam,519.61
95572,2023-07-08,27.2,Clay,193.7,51.6,9.19,22.64,Residential,49447.0,Guntur,1358.35
43245,2023-07-08,34.6,Clay,68.1,61.2,4.42,25.72,Residential,4799.0,Krishna,1478.54
90588,2023-07-08,41.5,Loamy,259.7,51.1,4.76,28.57,Forest,9218.0,Anantapur,1419.44
88395,2023-07-08,42.1,Clay,90.8,88.8,8.83,6.3,Forest,36454.0,Anantapur,1063.52
16541,2023-07-09,39.7,Loamy,29.9,97.4,11.2,29.9,Residential,39358.0,Srikakulam,1071.47
30408,2023-07-09,35.2,Silty,30.0,62.7,12.92,25.11,Residential,21046.0,Nellore,481.64
37063,2023-07-09,36.8,Clay,265.9,48.8,13.18,19.55,Industrial,20425.0,Srikakulam,705.37
73484,2023-07-10,23.0,Silty,209.7,87.8,11.74,6.98,Forest,19465.0,Krishna,747.23
89550,2023-07-10,41.6,Silty,144.3,83.2,2.48,5.81,Residential,19880.0,East Godavari,479.83
25340,2023-07-11,42.8,Loamy,257.0,55.4,13.38,11.51,Agriculture,34105.0,Guntur,638.3
85127,2023-07-11,33.3,Silty,30.0,80.8,12.92,23.66,Forest,36633.0,West Godavari,1024.44
26200,2023-07-11,27.2,Sandy,198.0,85.5,4.1,14.72,Agriculture,34323.0,Nellore,1425.0
93669,2023-07-12,27.2,Peaty,3.5,69.6,6.67,13.0,Industrial,46355.0,West Godavari,563.38
81433,2023-07-12,24.8,Clay,96.1,66.5,9.25,8.8,Residential,33859.0,Visakhapatnam,204.65
65138,2023-07-13,22.0,Peaty,47.3,32.1,6.32,12.58,Residential,24033.0,Nellore,1304.75
67839,2023-07-13,29.8,Peaty,186.6,50.7,2.67,21.7,Industrial,40742.0,Guntur,1385.6
89852,2023-07-13,34.8,Sandy,258.7,63.7,11.75,19.32,Residential,41858.0,Kadapa,607.23
65417,2023-07-13,20.1,Loamy,55.5,94.7,9.34,6.42,Industrial,14396.0,Guntur,1188.36
90329,2023-07-14,40.4,Silty,96.0,40.9,3.77,23.67,Forest,32735.0,West Godavari,1268.23
77892,2023-07-14,28.5,Clay,275.0,39.6,13.02,13.63,Residential,26355.0,Anantapur,586.11
24411,2023-07-15,31.3,Loamy,292.0,81.2,4.49,25.07,Agriculture,41888.0,Nellore,1451.98
85534,2023-07-15,22.1,Sandy,284.5,28.4,14.54,4.1,Agriculture,20399.0,West Godavari,526.86
23364,2023-07-15,21.7,Loamy,243.1,98.2,9.04,2.13,Industrial,23995.0,Srikakulam,950.87
55617,2023-07-15,41.7,Loamy,90.1,91.6,4.64,20.4,Industrial,23969.0,Kadapa,957.57
91400,2023-07-16,32.5,Loamy,294.6,61.0,14.97,11.52,Agriculture,17778.0,West Godavari,763.05
63370,2023-07-16,36.4,Silty,3.0,69.8,10.61,18.44,Agriculture,33658.0,Srikakulam,639.4
62122,2023-07-16,38.1,Silty,217.4,76.2,4.58,25.63,Residential,44220.0,Visakhapatnam,505.47
34933,2023-07-16,24.5,Sandy,180.0,22.8,12.81,27.48,Residential,36899.0,Chittoor,559.03
22229,2023-07-17,39.4,Clay,288.6,92.2,9.87,6.63,Forest,34503.0,Kadapa,525.14
61017,2023-07-17,35.4,Peaty,205.6,72.5,13.25,20.15,Industrial,19667.0,Kadapa,366.24
59820,2023-07-17,40.8,Silty,199.6,32.1,11.79,26.04,Residential,40282.0,Chittoor,1407.84
57925,2023-07-18,36.7,Silty,150.5,88.0,7.93,12.16,Industrial,45048.0,Krishna,1170.35
66856,2023-07-18,29.9,Loamy,26.0,66.3,13.76,21.71,Industrial,24338.0,Anantapur,460.9
39359,2023-07-18,40.4,Clay,160.3,37.0,14.39,14.4,Forest,21925.0,West Godavari,510.74
67545,2023-07-18,33.8,Sandy,18.1,61.5,9.58,20.56,Residential,22615.0,Srikakulam,1318.93
97524,2023-07-18,35.2,Clay,290.5,59.9,8.82,23.71,Industrial,29751.0,Srikakulam,916.69
68921,2023-07-19,24.9,Sandy,169.1,63.5,6.24,18.79,Industrial,31516.0,Krishna,596.74
72186,2023-07-20,38.3,Loamy,215.7,76.7,11.2,23.64,Forest,48302.0,Kurnool,168.55
51987,2023-07-20,32.8,Loamy,154.4,58.5,12.95,18.55,Industrial,32462.0,Krishna,796.4
97465,2023-07-20,21.4,Peaty,79.5,48.1,14.77,29.56,Forest,43844.0,Visakhapatnam,604.59
56101,2023-07-22,37.9,Sandy,64.5,64.3,14.35,18.0,Agriculture,30432.0,Chittoor,1083.79
75163,2023-07-22,36.8,Loamy,169.4,48.4,8.33,14.2,Industrial,2664.0,East Godavari,852.37
94225,2023-07-22,43.2,Peaty,292.9,37.6,10.76,20.61,Forest,21876.0,West Godavari,732.17
24304,2023-07-23,33.1,Clay,201.9,95.3,8.47,3.02,Forest,3979.0,Kadapa,684.52
45363,2023-07-25,39.9,Clay,86.4,30.6,10.72,16.37,Forest,3513.0,Kadapa,447.24
65949,2023-07-26,44.2,Clay,5.3,64.3,9.05,22.11,Agriculture,7289.0,Krishna,650.11
43656,2023-07-27,37.5,Silty,78.7,28.3,4.55,15.61,Industrial,19603.0,Nellore,563.93
72276,2023-07-27,39.4,Sandy,236.3,81.0,5.98,25.58,Forest,42771.0,Krishna,1387.08
21790,2023-07-27,32.4,Loamy,0.7,27.9,5.49,6.58,Industrial,11737.0,Visakhapatnam,393.81
85655,2023-07-27,32.9,Clay,186.4,99.8,4.26,14.4,Industrial,30882.0,Guntur,536.98
69013,2023-07-28,38.9,Peaty,236.6,49.7,4.91,12.83,Agriculture,41353.0,Nellore,1396.17
41822,2023-07-28,38.2,Loamy,73.1,59.8,3.05,3.77,Forest,28505.0,Nellore,213.92
26499,2023-07-28,20.9,Silty,114.7,58.4,14.34,5.0,Residential,40624.0,East Godavari,329.7
35709,2023-07-29,27.7,Clay,131.2,55.0,8.72,4.17,Industrial,33312.0,Nellore,885.81
55112,2023-08-01,20.7,Sandy,39.9,24.6,3.47,25.52,Forest,9358.0,Chittoor,306.35
13270,2023-08-01,31.5,Peaty,181.3,70.3,10.04,4.68,Agriculture,47967.0,Guntur,445.73
63431,2023-08-01,26.8,Peaty,118.6,58.1,10.18,27.73,Industrial,2071.0,East Godavari,1309.9
98100,2023-08-01,27.8,Peaty,84.7,52.8,14.35,21.03,Industrial,44983.0,Chittoor,325.97
59482,2023-08-01,36.0,Silty,102.8,82.9,9.31,8.67,Agriculture,2948.0,Krishna,251.27
51953,2023-08-02,25.7,Silty,39.4,30.1,5.2,22.84,Agriculture,19913.0,Chittoor,878.98
51914,2023-08-02,24.9,Clay,295.5,87.1,13.91,27.8,Industrial,16264.0,East Godavari,844.92
35653,2023-08-03,42.3,Loamy,98.2,35.1,10.35,12.17,Forest,10332.0,Srikakulam,999.07
71242,2023-08-03,30.2,Silty,31.5,92.1,13.59,27.74,Forest,45485.0,Kurnool,1092.0
94506,2023-08-03,36.6,Silty,298.3,61.4,6.89,8.83,Residential,12275.0,Srikakulam,179.39
43868,2023-08-03,37.1,Silty,174.8,92.8,14.08,7.91,Industrial,1288.0,Visakhapatnam,1485.15
41333,2023-08-03,42.4,Peaty,130.9,84.1,8.98,26.08,Agriculture,32461.0,Kurnool,558.57
37249,2023-08-04,38.1,Peaty,162.6,27.5,5.15,12.59,Agriculture,12169.0,Nellore,755.63
14881,2023-08-04,29.5,Silty,114.2,68.2,12.09,24.83,Residential,24321.0,Kadapa,1313.88
42290,2023-08-05,44.3,Loamy,21.7,88.9,5.83,8.43,Forest,5134.0,Kadapa,1253.5
87495,2023-08-05,28.7,Silty,120.2,39.9,11.32,17.6,Residential,4483.0,Krishna,1107.99
85623,2023-08-06,21.5,Silty,185.7,89.0,3.31,13.63,Forest,27843.0,East Godavari,724.35
71899,2023-08-07,28.7,Silty,209.0,38.8,2.78,15.17,Agriculture,31458.0,Anantapur,168.78
85528,2023-08-07,26.3,Sandy,149.9,54.7,5.4,16.32,Residential,3791.0,Guntur,190.34
81883,2023-08-07,25.5,Silty,153.3,72.5,4.59,29.93,Residential,34251.0,Srikakulam,247.82
41476,2023-08-07,22.2,Sandy,147.8,94.0,7.6,27.83,Industrial,31753.0,Nellore,379.25
69067,2023-08-07,43.5,Loamy,296.2,88.8,14.88,2.51,Industrial,2491.0,Visakhapatnam,306.64
33076,2023-08-07,34.6,Loamy,291.7,81.1,11.74,20.02,Forest,4373.0,Guntur,1310.28
82064,2023-08-07,31.2,Peaty,31.4,50.7,8.85,22.62,Industrial,15947.0,East Godavari,1329.24
36509,2023-08-08,37.3,Sandy,72.3,50.7,12.77,16.1,Industrial,23161.0,Chittoor,466.85
44085,2023-08-08,38.1,Loamy,171.1,67.5,5.65,17.41,Industrial,19923.0,Krishna,587.28
60219,2023-08-08,36.0,Clay,40.9,22.1,11.37,19.82,Forest,42611.0,Kurnool,1014.55
60954,2023-08-09,33.8,Sandy,280.9,95.1,14.04,28.26,Industrial,38876.0,Chittoor,779.84
86735,2023-08-10,23.7,Loamy,75.8,49.2,3.12,20.6,Agriculture,15297.0,West Godavari,202.51
95702,2023-08-10,24.0,Silty,223.1,82.5,7.63,18.48,Agriculture,40864.0,East Godavari,107.55
36449,2023-08-11,37.6,Loamy,20.1,28.3,10.95,20.45,Industrial,49850.0,Visakhapatnam,119.45
15879,2023-08-11,26.5,Sandy,68.9,56.0,11.51,15.25,Residential,35941.0,Srikakulam,1245.68
45614,2023-08-11,37.4,Sandy,40.3,28.1,10.36,19.23,Industrial,4420.0,Nellore,387.65
66841,2023-08-11,43.9,Sandy,120.2,56.3,2.94,28.19,Industrial,11196.0,East Godavari,340.24
34345,2023-08-11,32.2,Sandy,3.4,72.0,6.31,27.05,Industrial,42919.0,East Godavari,520.81
58286,2023-08-11,36.4,Peaty,219.1,52.4,11.63,9.71,Residential,25803.0,Nellore,1187.66
41383,2023-08-11,22.8,Loamy,29.9,79.4,4.23,18.09,Agriculture,32360.0,East Godavari,814.22
73423,2023-08-12,31.0,Clay,45.9,36.3,9.18,28.15,Residential,17641.0,Chittoor,1321.36
82344,2023-08-12,33.7,Silty,251.6,73.7,8.89,16.14,Agriculture,15693.0,Anantapur,1227.9
24038,2023-08-12,27.2,Loamy,240.8,37.1,8.18,29.42,Forest,11977.0,Srikakulam,1038.52
99168,2023-08-13,20.7,Clay,272.1,84.2,15.0,3.29,Agriculture,22845.0,West Godavari,238.93
53349,2023-08-13,26.4,Sandy,97.7,90.2,14.56,6.99,Industrial,45183.0,Kurnool,709.85
83760,2023-08-13,35.3,Silty,17.3,58.2,2.35,4.12,Residential,33795.0,Srikakulam,1120.77
87640,2023-08-14,31.9,Clay,136.6,96.6,10.84,17.11,Forest,7916.0,Chittoor,222.91
97041,2023-08-14,31.4,Peaty,139.9,27.8,12.16,14.89,Forest,46189.0,Anantapur,289.75
25724,2023-08-14,23.4,Peaty,3.1,23.2,13.38,9.63,Residential,32875.0,Chittoor,121.92
88496,2023-08-14,43.1,Peaty,223.0,56.1,7.72,12.63,Agriculture,31948.0,Nellore,823.57
77930,2023-08-15,20.1,Peaty,75.6,70.8,12.18,18.73,Industrial,18273.0,Guntur,1103.75
37847,2023-08-16,27.5,Loamy,198.5,73.2,13.35,24.77,Forest,29199.0,Visakhapatnam,301.14
20020,2023-08-16,42.0,Clay,70.0,98.5,12.57,8.94,Forest,34614.0,Kurnool,533.22
18768,2023-08-16,37.9,Loamy,18.5,42.0,7.96,21.6,Agriculture,36434.0,Kurnool,225.58
88155,2023-08-17,21.7,Clay,206.4,67.5,3.78,23.07,Industrial,39294.0,Srikakulam,1272.4
11472,2023-08-17,30.7,Peaty,87.9,73.0,14.3,15.79,Industrial,12976.0,East Godavari,288.05
65563,2023-08-17,44.7,Sandy,220.8,30.5,2.31,6.99,Forest,11479.0,Kurnool,1065.98
61612,2023-08-17,34.3,Peaty,59.3,23.3,3.36,5.05,Forest,25164.0,Anantapur,400.33
37021,2023-08-18,20.3,Loamy,212.8,29.8,13.42,26.63,Industrial,31276.0,East Godavari,1151.73
82668,2023-08-18,36.2,Loamy,247.5,89.7,14.89,19.95,Industrial,40072.0,Visakhapatnam,1353.89
65711,2023-08-19,26.3,Loamy,101.2,65.0,8.31,6.53,Agriculture,40107.0,Visakhapatnam,1236.0
91903,2023-08-19,44.6,Peaty,150.8,42.7,8.52,26.13,Forest,43608.0,Visakhapatnam,1025.03
44661,2023-08-19,43.9,Sandy,109.3,76.6,11.12,16.76,Industrial,8934.0,Krishna,364.15
17178,2023-08-20,25.8,Loamy,246.3,86.7,6.73,9.23,Industrial,5327.0,Visakhapatnam,1422.38
37053,2023-08-20,28.7,Peaty,23.7,77.1,9.86,15.74,Residential,33472.0,Nellore,767.99
53000,2023-08-22,36.6,Sandy,67.1,96.4,11.39,20.95,Industrial,45559.0,Krishna,874.43
18764,2023-08-22,27.3,Loamy,167.6,97.1,4.12,24.71,Industrial,3821.0,Kurnool,273.11
74171,2023-08-22,26.4,Sandy,263.9,99.7,7.34,23.63,Residential,4077.0,Anantapur,102.24
91643,2023-08-22,28.9,Sandy,51.2,99.3,10.45,9.02,Industrial,42204.0,East Godavari,758.94
77016,2023-08-22,37.2,Peaty,245.7,72.6,2.97,27.62,Forest,10715.0,Kadapa,780.45
74293,2023-08-23,44.3,Clay,48.9,65.0,2.1,11.34,Agriculture,35360.0,West Godavari,1434.93
77701,2023-08-23,33.2,Silty,5.9,93.5,7.95,26.33,Residential,30397.0,Anantapur,1496.83
66500,2023-08-23,31.9,Loamy,251.3,21.5,10.96,3.12,Forest,47164.0,Kadapa,1456.18
91266,2023-08-23,27.1,Silty,44.5,37.1,8.92,17.87,Industrial,21788.0,West Godavari,1318.79
53248,2023-08-24,37.9,Silty,229.9,63.0,9.28,12.06,Residential,27327.0,Srikakulam,1133.3
15864,2023-08-24,20.8,Sandy,219.8,25.8,5.27,19.49,Forest,31313.0,West Godavari,315.33
23480,2023-08-24,29.2,Silty,199.5,40.1,12.8,15.23,Agriculture,29659.0,Visakhapatnam,334.6
43805,2023-08-24,34.2,Peaty,208.7,80.8,2.25,12.85,Industrial,8657.0,Kurnool,768.18
72971,2023-08-24,25.2,Sandy,155.3,41.5,9.51,23.46,Residential,4260.0,Nellore,731.65
71681,2023-08-25,43.1,Sandy,208.9,74.4,3.24,7.07,Residential,28346.0,Guntur,1041.36
65343,2023-08-25,20.7,Loamy,240.6,91.9,14.55,4.17,Agriculture,30852.0,Chittoor,1071.79
54113,2023-08-25,37.0,Clay,138.1,97.0,4.89,7.7,Residential,4111.0,East Godavari,912.31
32833,2023-08-26,29.3,Clay,53.8,83.5,11.43,7.99,Residential,48573.0,Kadapa,1213.52
53149,2023-08-26,31.5,Loamy,234.8,43.7,12.53,26.7,Residential,2072.0,Kurnool,421.48
93806,2023-08-26,27.2,Clay,279.3,29.9,8.59,2.49,Industrial,43763.0,Chittoor,1324.96
88372,2023-08-27,37.2,Sandy,104.9,27.7,7.46,23.21,Industrial,4091.0,Visakhapatnam,775.3
53878,2023-08-27,30.0,Silty,241.1,71.0,5.63,10.93,Residential,11717.0,Kadapa,112.49
39001,2023-08-28,41.3,Sandy,184.6,66.8,2.17,24.65,Residential,15884.0,Anantapur,550.05
56302,2023-08-28,20.0,Silty,213.9,73.8,4.23,17.63,Agriculture,41817.0,Krishna,522.57
92371,2023-08-28,38.2,Clay,74.1,34.8,11.93,17.91,Residential,33190.0,Anantapur,1116.54
55882,2023-08-28,24.6,Peaty,296.4,28.8,13.1,21.03,Residential,8510.0,Chittoor,627.44
56001,2023-08-28,27.7,Peaty,247.9,96.1,5.17,17.18,Forest,16124.0,Srikakulam,698.61
15019,2023-08-29,27.8,Peaty,276.6,37.7,2.67,15.8,Forest,5123.0,Krishna,1284.03
82462,2023-08-29,33.9,Clay,146.4,49.6,6.53,15.6,Residential,47726.0,Guntur,1471.37
76677,2023-08-30,37.2,Loamy,290.9,36.2,13.22,18.59,Industrial,47344.0,Srikakulam,1183.72
94674,2023-08-30,32.4,Loamy,255.3,82.4,2.96,19.78,Forest,22675.0,Nellore,1013.63
13112,2023-08-31,37.5,Clay,3.9,93.3,7.66,25.35,Forest,20690.0,West Godavari,668.87
31066,2023-08-31,43.2,Silty,151.9,72.4,4.54,27.91,Agriculture,44147.0,West Godavari,969.22
30228,2023-08-31,30.9,Sandy,17.1,32.8,2.46,6.31,Industrial,16071.0,Chittoor,589.01
86558,2023-08-31,27.6,Loamy,14.1,78.3,2.33,6.2,Agriculture,25143.0,Guntur,157.63
52901,2023-08-31,38.8,Silty,114.3,66.5,2.72,15.24,Forest,25971.0,Anantapur,1375.25
43369,2023-09-01,38.1,Loamy,189.0,22.1,4.97,20.91,Forest,40415.0,Kadapa,552.19
96637,2023-09-02,37.3,Peaty,267.8,69.1,10.15,6.83,Industrial,4207.0,Krishna,1455.99
14552,2023-09-02,30.8,Sandy,1.1,72.8,14.79,5.81,Agriculture,28963.0,West Godavari,1337.51
58701,2023-09-03,28.6,Silty,50.2,49.8,2.97,21.33,Industrial,30399.0,Visakhapatnam,935.05
17200,2023-09-03,29.8,Sandy,283.6,25.2,4.71,23.31,Industrial,9273.0,Krishna,765.36
51336,2023-09-03,39.2,Loamy,76.4,51.0,2.56,11.38,Agriculture,3735.0,Kadapa,1269.79
21446,2023-09-04,36.9,Peaty,0.6,52.4,12.46,20.29,Residential,8417.0,Kadapa,928.41
47864,2023-09-04,29.3,Loamy,176.9,37.6,6.8,20.04,Residential,2997.0,Kadapa,1130.79
17714,2023-09-04,44.5,Loamy,103.0,38.1,13.75,3.42,Forest,38452.0,Srikakulam,226.34
63286,2023-09-04,20.4,Silty,101.4,85.0,10.16,5.07,Agriculture,45316.0,East Godavari,293.18
84735,2023-09-04,31.0,Clay,127.4,66.2,11.9,21.76,Forest,34357.0,West Godavari,376.13
14931,2023-09-05,25.4,Peaty,51.0,36.7,14.17,20.77,Industrial,11865.0,Guntur,1159.81
52641,2023-09-05,25.5,Peaty,37.3,28.7,3.54,12.87,Forest,30382.0,West Godavari,1110.14
28822,2023-09-06,40.2,Clay,245.0,94.8,5.12,18.8,Industrial,8484.0,Kurnool,1280.03
12011,2023-09-06,36.9,Sandy,200.9,65.8,5.69,21.85,Agriculture,21125.0,Chittoor,1153.03
83057,2023-09-06,33.7,Loamy,151.9,68.4,2.23,17.33,Agriculture,45754.0,Srikakulam,897.32
74998,2023-09-06,41.7,Sandy,190.1,88.8,4.58,17.64,Industrial,21882.0,East Godavari,447.31
93085,2023-09-06,39.5,Loamy,189.0,36.8,12.3,23.05,Forest,6043.0,Guntur,307.31
45087,2023-09-06,27.9,Clay,19.6,63.8,6.43,21.78,Agriculture,25520.0,Anantapur,825.99
81601,2023-09-06,30.8,Clay,84.6,30.1,6.87,13.86,Industrial,11201.0,Nellore,598.12
96235,2023-09-06,44.5,Silty,48.3,29.4,5.79,22.79,Agriculture,26126.0,West Godavari,828.2
58211,2023-09-07,30.0,Clay,43.9,56.4,9.76,10.94,Forest,37913.0,Krishna,173.71
44401,2023-09-07,38.5,Peaty,231.6,47.4,11.22,15.43,Industrial,38237.0,Guntur,597.71
37363,2023-09-07,24.2,Peaty,54.7,36.8,10.48,29.72,Industrial,4030.0,Anantapur,682.44
81245,2023-09-07,21.7,Sandy,69.8,32.5,14.17,28.25,Agriculture,11321.0,Chittoor,935.77
49302,2023-09-08,25.3,Loamy,1.2,33.1,4.19,23.13,Residential,27128.0,Anantapur,939.05
10563,2023-09-08,22.1,Peaty,54.4,65.4,5.07,13.74,Agriculture,8706.0,Anantapur,610.91
62773,2023-09-09,42.0,Peaty,55.9,36.0,6.06,18.3,Agriculture,45685.0,Chittoor,844.52
73456,2023-09-09,25.4,Peaty,272.7,94.4,2.46,4.16,Agriculture,30971.0,Anantapur,737.58
26635,2023-09-09,22.6,Loamy,32.2,60.1,14.78,9.53,Industrial,13637.0,Kurnool,564.0
29614,2023-09-09,31.6,Sandy,85.8,23.1,6.13,20.64,Residential,46924.0,Visakhapatnam,1490.55
78635,2023-09-09,21.7,Peaty,227.2,84.8,8.37,14.28,Forest,29634.0,Krishna,393.06
18473,2023-09-09,20.4,Peaty,29.2,53.1,8.12,22.73,Industrial,18175.0,Guntur,988.73
74942,2023-09-10,23.1,Peaty,246.8,21.9,14.07,8.28,Industrial,29294.0,Chittoor,1302.62
78448,2023-09-10,27.2,Loamy,273.2,23.1,9.55,29.23,Residential,43616.0,Visakhapatnam,734.07
